Created At	tweet_id	Retweet Count	Favorite Count	Retweeted
2016-12-21 17:39:46	811627233043480576	3388	13562	False
2016-12-21 01:44:13	811386762094317568	6936	22178	False
2016-12-19 23:06:23	810984652412424192	1557	5653	False
2016-12-19 17:14:23	810896069567610880	1945	9607	False
2016-12-19 01:26:42	810657578271330305	2876	11645	False
2016-12-18 00:43:57	810284430598270976	12386	37566	False
2016-12-17 22:43:27	810254108431155201	3639	15577	False
2016-12-17 00:38:52	809920764300447744	4247	16440	False
2016-12-16 17:14:20	809808892968534016	5318	0	False
2016-12-15 17:23:04	809448704142938112	1594	7351	False
2016-12-15 02:14:29	809220051211603969	6101	21154	False
2016-12-14 17:16:53	809084759137812480	3810	14042	False
2016-12-14 00:57:20	808838249661788160	3310	10733	False
2016-12-13 18:01:07	808733504066486276	2357	8405	False
2016-12-13 02:39:32	808501579447930884	2822	11969	False
2016-12-12 16:16:49	808344865868283904	22592	45148	False
2016-12-12 02:21:26	808134635716833280	6462	0	False
2016-12-12 00:29:28	808106460588765185	2389	9293	False
2016-12-11 17:31:39	808001312164028416	3847	13344	False
2016-12-10 16:22:02	807621403335917568	3997	15465	False
2016-12-09 06:17:20	807106840509214720	60480	126114	False
2016-12-09 03:08:45	807059379405148160	7963	0	False
2016-12-08 23:53:08	807010152071229440	4167	13864	False
2016-12-07 22:38:52	806629075125202948	37873	79756	False
2016-12-07 22:06:10	806620845233815552	6009	0	False
2016-12-07 19:09:37	806576416489959424	2091	5159	False
2016-12-07 16:53:43	806542213899489280	2567	10846	False
2016-12-06 21:04:11	806242860592926720	12688	0	False
2016-12-06 19:29:28	806219024703037440	1293	6829	False
2016-12-06 02:15:59	805958939288408065	5855	0	False
2016-12-06 00:32:26	805932879469572096	2078	8786	False
2016-12-05 17:31:15	805826884734976000	1994	6999	False
2016-12-05 17:16:37	805823200554876929	8753	0	False
2016-12-04 21:14:20	805520635690676224	1791	6107	False
2016-12-04 19:02:24	805487436403003392	2753	9320	False
2016-12-04 00:30:29	805207613751304193	1855	8289	False
2016-12-02 17:27:25	804738756058218496	4182	14573	False
2016-12-02 00:02:45	804475857670639616	2188	6522	False
2016-12-01 19:56:00	804413760345620481	3511	0	False
2016-11-30 18:16:08	804026241225523202	17669	47402	False
2016-11-30 01:31:12	803773340896923648	3011	10683	False
2016-11-29 20:08:52	803692223237865472	8088	0	False
2016-11-29 16:33:36	803638050916102144	4494	11663	False
2016-11-28 23:30:47	803380650405482500	2017	8249	False
2016-11-28 19:35:59	803321560782307329	5772	0	False
2016-11-28 16:37:19	803276597545603072	2679	10654	False
2016-11-27 19:09:28	802952499103731712	2188	9601	False
2016-11-26 21:26:58	802624713319034886	3180	0	False
2016-11-26 19:50:26	802600418706604034	1602	7561	False
2016-11-26 18:00:13	802572683846291456	2719	9499	False
2016-11-26 01:31:31	802323869084381190	6349	17266	False
2016-11-25 21:37:47	802265048156610565	1486	7021	False
2016-11-25 19:55:35	802239329049477120	2840	9645	False
2016-11-25 16:22:55	802185808107208704	289	0	False
2016-11-25 01:18:59	801958328846974976	1860	8201	False
2016-11-24 18:28:13	801854953262350336	255	1873	False
2016-11-23 21:29:33	801538201127157760	2233	8727	False
2016-11-23 04:45:12	801285448605831168	907	6433	False
2016-11-22 20:58:07	801167903437357056	6462	26054	False
2016-11-22 18:17:08	801127390143516673	4307	0	False
2016-11-22 17:28:25	801115127852503040	2273	8596	False
2016-11-22 00:32:18	800859414831898624	104	733	False
2016-11-22 00:17:10	800855607700029440	1775	0	False
2016-11-21 17:23:47	800751577355128832	3019	11174	False
2016-11-21 01:37:04	800513324630806528	3282	13978	False
2016-11-20 22:02:27	800459316964663297	2348	10067	False
2016-11-20 21:00:48	800443802682937345	4690	0	False
2016-11-20 17:20:08	800388270626521089	3056	11855	False
2016-11-20 04:06:37	800188575492947969	4298	0	False
2016-11-20 00:59:15	800141422401830912	2789	16301	False
2016-11-19 16:49:49	800018252395122689	14333	30197	False
2016-11-19 00:40:24	799774291445383169	5091	0	False
2016-11-18 23:35:32	799757965289017345	2354	8943	False
2016-11-18 01:24:14	799422933579902976	2082	8556	False
2016-11-17 17:50:33	799308762079035393	6007	0	False
2016-11-17 17:04:16	799297110730567681	3014	10536	False
2016-11-17 01:35:54	799063482566066176	2681	8588	False
2016-11-16 17:01:16	798933969379225600	4869	13977	False
2016-11-16 16:28:21	798925684722855936	1554	7919	False
2016-11-16 01:54:03	798705661114773508	7183	0	False
2016-11-16 01:39:30	798701998996647937	8487	0	False
2016-11-16 01:23:12	798697898615730177	7078	0	False
2016-11-16 01:09:57	798694562394996736	5399	0	False
2016-11-16 00:38:54	798686750113755136	2522	0	False
2016-11-16 00:22:12	798682547630837760	5136	0	False
2016-11-15 23:44:44	798673117451325440	6034	0	False
2016-11-15 23:13:58	798665375516884993	4241	0	False
2016-11-15 21:49:12	798644042770751489	2017	0	False
2016-11-15 20:47:30	798628517273620480	2142	0	False
2016-11-15 17:54:59	798585098161549313	6216	0	False
2016-11-15 17:22:24	798576900688019456	6373	0	False
2016-11-15 01:44:00	798340744599797760	3658	0	False
2016-11-14 17:03:50	798209839306514432	2779	11034	False
2016-11-14 01:18:12	797971864723324932	3422	12382	False
2016-11-12 21:02:38	797545162159308800	5282	15447	False
2016-11-12 00:36:46	797236660651966464	7228	21259	False
2016-11-11 19:55:50	797165961484890113	29	246	False
2016-11-11 02:35:32	796904159865868288	9679	0	False
2016-11-11 00:03:42	796865951799083009	2072	8153	False
2016-11-10 17:02:03	796759840936919040	3326	12617	False
2016-11-10 04:01:37	796563435802726400	7950	0	False
2016-11-09 22:49:15	796484825502875648	1923	8057	False
2016-11-09 16:22:22	796387464403357696	4533	11698	False
2016-11-09 02:29:25	796177847564038144	15594	0	False
2016-11-09 00:37:46	796149749086875649	15594	34388	False
2016-11-08 23:01:49	796125600683540480	1948	5261	False
2016-11-08 22:25:27	796116448414461957	2634	9689	False
2016-11-08 20:00:55	796080075804475393	2524	9012	False
2016-11-08 16:47:50	796031486298386433	4008	11517	False
2016-11-07 03:14:10	795464331001561088	25943	52965	False
2016-11-06 22:59:35	795400264262053889	3124	10736	False
2016-11-06 01:33:58	795076730285391872	5917	17267	False
2016-11-05 19:24:28	794983741416415232	3672	0	False
2016-11-05 15:37:24	794926597468000259	2510	10935	False
2016-11-04 01:48:22	794355576146903043	11209	0	False
2016-11-04 00:15:59	794332329137291264	2891	10199	False
2016-11-03 15:51:10	794205286408003585	3606	9806	False
2016-11-02 23:45:19	793962221541933056	5318	17896	False
2016-11-02 16:00:06	793845145112371200	2040	9803	False
2016-11-02 00:42:53	793614319594401792	3403	0	False
2016-11-01 23:53:02	793601777308463104	1774	8483	False
2016-11-01 17:12:16	793500921481273345	2588	11382	False
2016-11-01 03:00:09	793286476301799424	10015	26171	False
2016-11-01 02:00:14	793271401113350145	2584	9207	False
2016-11-01 01:00:05	793256262322548741	9086	21272	False
2016-11-01 00:00:38	793241302385262592	3564	11187	False
2016-10-31 23:00:11	793226087023144960	3114	10471	False
2016-10-31 22:00:04	793210959003287553	3057	9501	False
2016-10-31 21:00:23	793195938047070209	6130	16257	False
2016-10-31 20:00:05	793180763617361921	2171	7375	False
2016-10-31 19:00:10	793165685325201412	3028	10015	False
2016-10-31 18:00:14	793150605191548928	1853	6568	False
2016-10-31 17:00:11	793135492858580992	2716	6876	False
2016-10-31 16:00:13	793120401413079041	4253	13503	False
2016-10-31 02:17:31	792913359805018113	4373	15257	False
2016-10-31 00:20:11	792883833364439040	4655	12038	False
2016-10-30 17:02:53	792773781206999040	1826	7810	False
2016-10-29 15:55:58	792394556390137856	4673	14316	False
2016-10-28 17:07:05	792050063153438720	1967	7630	False
2016-10-28 01:58:16	791821351946420224	22877	0	False
2016-10-27 23:30:09	791784077045166082	10473	0	False
2016-10-27 23:17:38	791780927877898241	4151	0	False
2016-10-27 22:53:48	791774931465953280	24190	48021	False
2016-10-27 16:06:04	791672322847637504	3403	12499	False
2016-10-26 22:31:36	791406955684368384	4482	13948	False
2016-10-26 16:14:55	791312159183634433	2767	9355	False
2016-10-25 21:18:40	791026214425268224	4470	0	False
2016-10-25 18:44:32	790987426131050500	2327	10516	False
2016-10-25 16:00:09	790946055508652032	5108	17677	False
2016-10-25 01:14:59	790723298204217344	2518	0	False
2016-10-24 23:37:28	790698755171364864	2079	8719	False
2016-10-24 15:53:19	790581949425475584	7824	21990	False
2016-10-23 23:42:19	790337589677002753	2027	8316	False
2016-10-23 19:42:02	790277117346975746	3462	13356	False
2016-10-23 16:25:25	790227638568808452	3887	0	False
2016-10-23 00:27:05	789986466051088384	2518	9826	False
2016-10-22 22:42:52	789960241177853952	4497	0	False
2016-10-22 18:57:48	789903600034189313	4493	11049	False
2016-10-22 00:45:17	789628658055020548	1941	7989	False
2016-10-21 22:48:24	789599242079838210	2107	7197	False
2016-10-21 18:16:44	789530877013393408	3672	12503	False
2016-10-21 03:56:25	789314372632018944	2509	9164	False
2016-10-21 01:42:53	789280767834746880	5377	0	False
2016-10-21 00:53:56	789268448748703744	2812	9699	False
2016-10-20 16:15:26	789137962068021249	3046	10326	False
2016-10-20 01:03:11	788908386943430656	13480	29148	False
2016-10-19 15:37:03	788765914992902144	11209	29154	False
2016-10-19 01:29:35	788552643979468800	7833	0	False
2016-10-18 16:11:17	788412144018661376	5760	16565	False
2016-10-18 00:41:57	788178268662984705	2301	7683	False
2016-10-17 22:51:57	788150585577050112	1418	6532	False
2016-10-17 17:32:13	788070120937619456	3726	0	False
2016-10-17 15:31:05	788039637453406209	1439	6535	False
2016-10-17 00:20:47	787810552592695296	3325	9214	False
2016-10-16 18:11:26	787717603741622272	3027	10867	False
2016-10-15 21:01:17	787397959788929025	3083	11535	False
2016-10-15 16:01:13	787322443945877504	1902	8277	False
2016-10-15 02:04:45	787111942498508800	7317	0	False
2016-10-14 16:13:10	786963064373534720	8677	28258	False
2016-10-14 00:47:00	786729988674449408	2612	0	False
2016-10-13 23:23:56	786709082849828864	6612	19318	False
2016-10-13 20:28:35	786664955043049472	2779	11316	False
2016-10-13 15:54:28	786595970293370880	3364	9995	False
2016-10-13 00:29:39	786363235746385920	3800	11571	False
2016-10-12 19:24:27	786286427768250368	3104	8448	False
2016-10-12 15:55:59	786233965241827333	5185	16254	False
2016-10-12 03:50:17	786051337297522688	168	1526	False
2016-10-12 02:53:11	786036967502913536	7661	0	False
2016-10-11 19:39:28	785927819176054784	3439	12064	False
2016-10-11 16:00:24	785872687017132033	1981	7090	False
2016-10-11 00:34:48	785639753186217984	2406	8300	False
2016-10-10 17:32:08	785533386513321988	2174	9665	False
2016-10-10 16:20:36	785515384317313025	1365	6479	False
2016-10-09 23:44:41	785264754247995392	1768	7707	False
2016-10-09 17:31:53	785170936622350336	5268	12831	False
2016-10-08 18:41:19	784826020293709826	3511	10762	False
2016-10-07 22:15:26	784517518371221505	2753	9512	False
2016-10-07 16:33:21	784431430411685888	1390	6042	False
2016-10-07 00:06:50	784183165795655680	8753	21330	False
2016-10-06 15:49:14	784057939640352768	12083	31691	False
2016-10-06 01:23:05	783839966405230592	11718	31864	False
2016-10-06 00:08:09	783821107061198850	2119	7797	False
2016-10-05 15:47:27	783695101801398276	3500	11082	False
2016-10-05 00:40:09	783466772167098368	2440	8957	False
2016-10-04 19:42:03	783391753726550016	5962	17874	False
2016-10-04 16:46:14	783347506784731136	6063	0	False
2016-10-04 15:55:06	783334639985389568	12688	30972	False
2016-10-03 23:25:55	783085703974514689	2406	8622	False
2016-10-03 15:42:44	782969140009107456	7963	25571	False
2016-10-03 01:00:34	782747134529531904	1509	7914	False
2016-10-02 23:23:04	782722598790725632	5855	18326	False
2016-10-02 15:10:30	782598640137187329	2028	8256	False
2016-10-01 19:47:08	782305867769217024	6044	17657	False
2016-10-01 00:58:26	782021823840026624	6750	0	False
2016-09-30 20:33:43	781955203444699136	3644	11778	False
2016-09-30 01:08:10	781661882474196992	2936	11060	False
2016-09-30 00:41:48	781655249211752448	1214	4236	False
2016-09-29 16:03:01	781524693396357120	6009	21997	False
2016-09-29 01:42:20	781308096455073793	2757	7541	False
2016-09-28 21:56:36	781251288990355457	2271	8938	False
2016-09-28 16:07:23	781163403222056960	2961	10354	False
2016-09-28 00:46:20	780931614150983680	7950	22936	False
2016-09-27 19:54:58	780858289093574656	2169	7630	False
2016-09-27 16:06:28	780800785462489090	1406	5826	False
2016-09-27 02:53:48	780601303617732608	3609	12816	False
2016-09-26 23:04:13	780543529827336192	1868	6675	False
2016-09-26 19:56:24	780496263422808064	4015	0	False
2016-09-26 18:38:05	780476555013349377	126	0	False
2016-09-26 17:29:48	780459368902959104	1156	5603	False
2016-09-25 23:47:39	780192070812196864	2414	9219	False
2016-09-25 17:10:10	780092040432480260	2491	0	False
2016-09-25 16:00:13	780074436359819264	5400	12962	False
2016-09-25 00:06:08	779834332596887552	7661	20074	False
2016-09-23 17:50:56	779377524342161408	3366	9346	False
2016-09-23 01:04:56	779124354206535695	19923	0	False
2016-09-23 01:00:13	779123168116150273	3949	12494	False
2016-09-22 20:33:42	779056095788752897	4893	15667	False
2016-09-22 16:13:51	778990705243029504	7852	21173	False
2016-09-22 01:54:34	778774459159379968	10782	0	False
2016-09-22 01:16:45	778764940568104960	397	909	False
2016-09-22 00:13:04	778748913645780993	1434	7301	False
2016-09-21 17:42:10	778650543019483137	1619	6094	False
2016-09-21 16:00:17	778624900596654080	1092	4916	False
2016-09-21 01:39:11	778408200802557953	4699	14455	False
2016-09-21 00:53:04	778396591732486144	13238	0	False
2016-09-21 00:00:35	778383385161035776	1199	6189	False
2016-09-20 17:36:50	778286810187399168	3565	10988	False
2016-09-20 01:12:28	778039087836069888	2839	8957	False
2016-09-20 00:24:34	778027034220126208	1752	6930	False
2016-09-19 19:31:59	777953400541634568	3808	0	False
2016-09-19 15:00:20	777885040357281792	1776	6738	False
2016-09-19 01:42:24	777684233540206592	3180	11875	False
2016-09-18 22:54:18	777641927919427584	4588	0	False
2016-09-18 21:33:11	777621514455814149	2687	9272	False
2016-09-17 16:57:35	777189768882946048	4669	15146	False
2016-09-16 16:24:19	776819012571455488	14870	0	False
2016-09-16 16:00:31	776813020089548800	1309	5163	False
2016-09-15 17:48:25	776477788987613185	3013	9345	False
2016-09-15 02:42:54	776249906839351296	9869	0	False
2016-09-15 00:36:55	776218204058357768	17244	31702	False
2016-09-14 23:30:38	776201521193218049	2719	10145	False
2016-09-14 17:40:06	776113305656188928	4690	12411	False
2016-09-14 16:00:49	776088319444877312	164	1932	False
2016-09-14 03:27:11	775898661951791106	17744	0	False
2016-09-13 23:44:54	775842724423557120	2886	12383	False
2016-09-13 16:30:07	775733305207554048	4307	14628	False
2016-09-13 16:13:44	775729183532220416	4923	13646	False
2016-09-12 16:05:54	775364825476165632	3205	7852	False
2016-09-12 15:10:21	775350846108426240	4203	10735	False
2016-09-11 21:34:30	775085132600442880	5091	16420	False
2016-09-10 23:54:11	774757898236878852	1907	9032	False
2016-09-10 16:03:16	774639387460112384	1859	7098	False
2016-09-09 18:31:54	774314403806253056	6007	23013	False
2016-09-08 20:45:53	773985732834758656	4174	11341	False
2016-09-08 16:33:46	773922284943896577	1867	6755	False
2016-09-08 02:09:06	773704687002451968	1748	6975	False
2016-09-07 23:52:41	773670353721753600	1395	5615	False
2016-09-07 15:44:53	773547596996571136	6652	23333	False
2016-09-07 01:47:12	773336787167145985	5488	0	False
2016-09-06 23:56:05	773308824254029826	8046	24542	False
2016-09-06 19:52:39	773247561583001600	3467	9943	False
2016-09-06 16:10:20	773191612633579521	4429	10547	False
2016-09-05 19:22:09	772877495989305348	4169	9058	False
2016-09-05 15:58:34	772826264096874500	2518	8447	False
2016-09-05 02:00:22	772615324260794368	3628	0	False
2016-09-04 23:46:12	772581559778025472	1817	6842	False
2016-09-03 22:02:38	772193107915964416	1494	6356	False
2016-09-03 19:23:13	772152991789019136	1205	3992	False
2016-09-03 17:02:54	772117678702071809	793	3963	False
2016-09-03 16:52:02	772114945936949249	507	2867	False
2016-09-03 16:04:27	772102971039580160	997	4225	False
2016-09-03 03:13:29	771908950375665664	2043	6936	False
2016-09-02 18:03:10	771770456517009408	3658	12660	False
2016-09-02 00:12:18	771500966810099713	2823	8724	False
2016-09-01 16:14:48	771380798096281600	5488	11088	False
2016-09-01 02:21:21	771171053431250945	8130	0	False
2016-09-01 00:04:38	771136648247640064	3155	9676	False
2016-08-31 21:47:27	771102124360998913	1549	6579	False
2016-08-31 15:58:28	771014301343748096	1776	7237	False
2016-08-31 15:19:06	771004394259247104	234	0	False
2016-08-31 00:58:39	770787852854652928	1305	5217	False
2016-08-30 23:58:40	770772759874076672	1518	5475	False
2016-08-30 16:11:18	770655142660169732	1874	7728	False
2016-08-30 00:14:12	770414278348247044	2223	6630	False
2016-08-29 16:14:30	770293558247038976	1600	6578	False
2016-08-29 03:00:36	770093767776997377	3268	0	False
2016-08-29 01:22:47	770069151037685760	2474	7986	False
2016-08-28 16:51:16	769940425801170949	10379	33127	False
2016-08-28 00:37:54	769695466921623552	1778	6730	False
2016-08-27 00:47:53	769335591808995329	8261	0	False
2016-08-26 16:37:54	769212283578875904	1839	5696	False
2016-08-26 00:38:52	768970937022709760	7023	15187	False
2016-08-25 20:35:48	768909767477751808	2890	0	False
2016-08-25 16:58:45	768855141948723200	955	4420	False
2016-08-25 00:43:02	768609597686943744	1296	4335	False
2016-08-24 23:50:10	768596291618299904	1374	5287	False
2016-08-24 21:02:45	768554158521745409	6264	0	False
2016-08-24 15:43:39	768473857036525572	3683	14352	False
2016-08-23 21:09:14	768193404517830656	3808	11491	False
2016-08-23 00:40:31	767884188863397888	1504	5005	False
2016-08-22 16:06:54	767754930266464257	5772	16880	False
2016-08-21 23:15:55	767500508068192258	2506	7875	False
2016-08-21 02:47:37	767191397493538821	4080	12925	False
2016-08-20 22:12:29	767122157629476866	3060	10665	False
2016-08-20 05:08:29	766864461642756096	6061	0	False
2016-08-20 00:26:19	766793450729734144	1456	5347	False
2016-08-19 19:14:16	766714921925144576	416	2746	False
2016-08-19 17:47:52	766693177336135680	847	4244	False
2016-08-18 23:55:18	766423258543644672	1708	6338	False
2016-08-18 16:38:26	766313316352462849	2023	7142	False
2016-08-18 01:03:45	766078092750233600	2791	0	False
2016-08-18 00:28:24	766069199026450432	921	4486	False
2016-08-17 20:27:34	766008592277377025	530	3946	False
2016-08-17 01:20:27	765719909049503744	2304	7620	False
2016-08-16 22:00:23	765669560888528897	1308	5472	False
2016-08-16 03:52:26	765395769549590528	3646	27853	False
2016-08-16 02:14:15	765371061932261376	2320	7459	False
2016-08-15 16:22:20	765222098633691136	3628	12228	False
2016-08-14 16:13:27	764857477905154048	1902	6769	False
2016-08-13 00:38:30	764259802650378240	1624	6366	False
2016-08-12 04:35:10	763956972077010945	58	784	False
2016-08-11 20:40:41	763837565564780549	4470	13263	False
2016-08-10 01:23:03	763183847194451968	1578	5676	False
2016-08-10 00:16:21	763167063695355904	3242	0	False
2016-08-09 20:03:43	763103485927849985	2452	7738	False
2016-08-08 17:19:51	762699858130116608	3887	12797	False
2016-08-08 02:13:34	762471784394268675	6935	11861	False
2016-08-08 01:44:46	762464539388485633	4497	10843	False
2016-08-07 15:56:28	762316489655476224	1207	5058	False
2016-08-06 21:20:40	762035686371364864	16748	33632	False
2016-08-06 17:26:19	761976711479193600	2163	5679	False
2016-08-06 02:27:27	761750502866649088	4221	0	False
2016-08-06 02:06:59	761745352076779520	920	4470	False
2016-08-05 21:19:27	761672994376806400	31140	52127	False
2016-08-05 16:28:54	761599872357261312	1262	4341	False
2016-08-05 01:19:35	761371037149827077	19273	0	False
2016-08-04 22:52:29	761334018830917632	1553	5460	False
2016-08-04 20:09:17	761292947749015552	1176	4690	False
2016-08-04 15:48:47	761227390836215808	1670	5584	False
2016-08-04 01:03:17	761004547850530816	3726	11904	False
2016-08-03 17:43:45	760893934457552897	1041	4018	False
2016-08-03 02:02:14	760656994973933572	2065	6949	False
2016-08-03 00:59:13	760641137271070720	1383	5209	False
2016-08-02 18:14:06	760539183865880579	3893	7960	False
2016-08-02 17:04:31	760521673607086080	1496	4439	False
2016-08-02 01:44:48	760290219849637889	12304	28205	False
2016-08-01 23:15:56	760252756032651264	927	4141	False
2016-08-01 19:07:17	760190180481531904	1938	5985	False
2016-08-01 16:43:19	760153949710192640	33	0	False
2016-08-01 02:45:22	759943073749200896	2239	6232	False
2016-08-01 01:28:46	759923798737051648	6061	15414	False
2016-07-31 20:21:02	759846353224826880	2125	7051	False
2016-07-31 16:50:42	759793422261743616	2036	6261	False
2016-07-31 01:50:18	759566828574212096	22635	0	False
2016-07-31 01:12:26	759557299618865152	1256	4924	False
2016-07-30 17:56:51	759447681597108224	2612	8916	False
2016-07-30 17:51:13	759446261539934208	521	1758	False
2016-07-30 01:22:17	759197388317847553	2086	6357	False
2016-07-29 22:53:27	759159934323924993	1242	0	False
2016-07-29 18:53:24	759099523532779520	4469	15258	False
2016-07-29 15:27:55	759047813560868866	2168	6830	False
2016-07-29 02:40:28	758854675097526272	958	3729	False
2016-07-29 00:57:05	758828659922702336	4094	11723	False
2016-07-28 19:06:01	758740312047005698	1722	6009	False
2016-07-28 01:31:38	758474966123810816	1064	4011	False
2016-07-28 01:00:57	758467244762497024	2380	5036	False
2016-07-27 20:56:24	758405701903519748	2069	5459	False
2016-07-27 17:35:10	758355060040593408	1159	3602	False
2016-07-27 00:40:12	758099635764359168	10782	20143	False
2016-07-26 20:47:17	758041019896193024	401	2841	False
2016-07-26 00:58:34	757741869644341248	3480	7224	False
2016-07-26 00:08:05	757729163776290825	8680	0	False
2016-07-25 23:54:05	757725642876129280	1303	4756	False
2016-07-25 16:21:11	757611664640446465	1195	4790	False
2016-07-25 15:26:30	757597904299253760	313	0	False
2016-07-25 15:19:12	757596066325864448	1132	4558	False
2016-07-25 02:20:45	757400162377592832	7325	15884	False
2016-07-25 01:52:43	757393109802180609	1870	6109	False
2016-07-24 23:20:20	757354760399941633	1524	4735	False
2016-07-23 23:42:53	756998049151549440	2127	6580	False
2016-07-23 19:49:07	756939218950160384	2152	6975	False
2016-07-23 00:46:50	756651752796094464	1399	5309	False
2016-07-22 16:28:07	756526248105566208	3864	10904	False
2016-07-22 01:42:09	756303284449767430	1161	4137	False
2016-07-22 00:43:32	756288534030475264	18679	44941	False
2016-07-21 23:53:04	756275833623502848	1628	6725	False
2016-07-21 02:41:54	755955933503782912	3095	7695	False
2016-07-19 01:04:16	755206590534418437	5765	17271	False
2016-07-18 18:43:07	755110668769038337	11846	22264	False
2016-07-18 03:06:01	754874841593970688	8566	0	False
2016-07-18 01:53:28	754856583969079297	2701	7206	False
2016-07-17 18:38:22	754747087846248448	555	2699	False
2016-07-17 01:05:25	754482103782404096	2086	5560	False
2016-07-16 22:55:55	754449512966619136	780	3924	False
2016-07-16 01:08:03	754120377874386944	2496	8224	False
2016-07-14 18:22:23	753655901052166144	2322	6134	False
2016-07-14 02:47:04	753420520834629632	3818	8308	False
2016-07-14 01:19:12	753398408988139520	2055	6046	False
2016-07-13 23:48:51	753375668877008896	2491	8006	False
2016-07-13 18:42:44	753298634498793472	6155	0	False
2016-07-13 18:26:16	753294487569522689	1117	3554	False
2016-07-13 01:34:21	753039830821511168	22375	38931	False
2016-07-13 00:43:15	753026973505581056	1045	4086	False
2016-07-12 18:27:35	752932432744185856	7317	13239	False
2016-07-12 17:27:23	752917284578922496	1687	7231	False
2016-07-12 03:11:42	752701944171524096	3093	0	False
2016-07-12 01:52:49	752682090207055872	1717	6270	False
2016-07-12 00:27:52	752660715232722944	1682	4617	False
2016-07-11 18:20:21	752568224206688256	2442	5789	False
2016-07-11 15:07:30	752519690950500352	3686	7726	False
2016-07-11 02:51:40	752334515931054080	1178	4001	False
2016-07-11 01:11:51	752309394570878976	17859	0	False
2016-07-10 16:10:29	752173152931807232	1970	6234	False
2016-07-10 01:23:49	751950017322246144	994	3219	False
2016-07-10 00:32:46	751937170840121344	1439	5459	False
2016-07-09 17:28:29	751830394383790080	2092	6071	False
2016-07-09 15:02:31	751793661361422336	3109	6138	False
2016-07-09 02:06:27	751598357617971201	3248	8272	False
2016-07-09 01:08:47	751583847268179968	1185	4608	False
2016-07-08 22:09:27	751538714308972544	1351	5275	False
2016-07-08 16:44:23	751456908746354688	1070	3355	False
2016-07-08 03:07:09	751251247299190784	6268	13076	False
2016-07-08 00:04:50	751205363882532864	1957	6599	False
2016-07-07 19:16:47	751132876104687617	1390	5309	False
2016-07-07 01:47:22	750868782890057730	1475	5003	False
2016-07-06 15:54:42	750719632563142656	5377	13821	False
2016-07-06 01:46:38	750506206503038976	1223	4648	False
2016-07-05 20:41:01	750429297815552001	4588	13797	False
2016-07-05 17:38:41	750383411068534784	1216	4764	False
2016-07-05 17:31:49	750381685133418496	30	725	False
2016-07-05 02:00:06	750147208377409536	1028	3254	False
2016-07-05 01:00:05	750132105863102464	1363	3805	False
2016-07-05 00:00:18	750117059602808832	1383	4530	False
2016-07-04 23:00:03	750101899009982464	899	3176	False
2016-07-04 22:00:12	750086836815486976	577	2274	False
2016-07-04 21:00:04	750071704093859840	3568	8221	False
2016-07-04 20:00:23	750056684286914561	955	3289	False
2016-07-04 19:00:33	750041628174217216	658	3318	False
2016-07-04 18:00:41	750026558547456000	839	2832	False
2016-07-04 17:00:26	750011400160841729	967	3394	False
2016-07-04 16:00:22	749996283729883136	862	3181	False
2016-07-04 15:00:45	749981277374128128	2611	5344	False
2016-07-04 01:17:51	749774190421639168	1400	4870	False
2016-07-03 01:41:06	749417653287129088	1770	6377	False
2016-07-03 00:43:15	749403093750648834	578	2746	False
2016-07-03 00:14:27	749395845976588288	3690	8989	False
2016-07-02 19:01:20	749317047558017024	2356	5731	False
2016-07-02 03:00:36	749075273010798592	2208	6016	False
2016-07-02 02:17:13	749064354620928000	1614	4999	False
2016-07-02 00:27:45	749036806121881602	833	3246	False
2016-07-01 20:31:43	748977405889503236	3627	11216	False
2016-07-01 17:33:49	748932637671223296	2406	6100	False
2016-07-01 02:31:39	748705597323898880	1009	2888	False
2016-07-01 02:06:06	748699167502000129	1699	4945	False
2016-07-01 01:40:41	748692773788876800	1413	4429	False
2016-06-30 17:54:50	748575535303884801	2108	6337	False
2016-06-30 17:28:39	748568946752774144	712	2285	False
2016-06-30 02:45:28	748346686624440324	1320	5453	False
2016-06-30 02:10:24	748337862848962560	4385	8017	False
2016-06-30 01:15:31	748324050481647620	815	3865	False
2016-06-30 00:09:04	748307329658011649	756	3831	False
2016-06-29 18:25:21	748220828303695873	8292	14770	False
2016-06-29 01:23:16	747963614829678593	2275	6035	False
2016-06-28 23:23:19	747933425676525569	2711	6911	False
2016-06-28 20:14:22	747885874273214464	1047	3074	False
2016-06-28 17:28:22	747844099428986880	795	2935	False
2016-06-28 15:40:07	747816857231626240	1234	5051	False
2016-06-28 04:42:46	747651430853525504	164	1442	False
2016-06-28 04:31:44	747648653817413632	6212	13478	False
2016-06-28 01:21:27	747600769478692864	584	2423	False
2016-06-28 00:54:46	747594051852075008	1116	3850	False
2016-06-27 19:31:23	747512671126323200	1686	5777	False
2016-06-27 16:08:30	747461612269887489	1092	4029	False
2016-06-27 14:40:26	747439450712596480	2047	5659	False
2016-06-27 01:37:04	747242308580548608	3055	0	False
2016-06-27 00:07:44	747219827526344708	1676	5515	False
2016-06-26 23:05:29	747204161125646336	975	3523	False
2016-06-26 16:25:26	747103485104099331	4236	9991	False
2016-06-26 03:22:31	746906459439529985	314	3007	False
2016-06-26 01:08:52	746872823977771008	2282	6255	False
2016-06-25 21:34:37	746818907684614144	1831	5538	False
2016-06-25 19:42:08	746790600704425984	1690	5081	False
2016-06-25 17:31:25	746757706116112384	4151	9980	False
